id,reputation,upvotes,downvotes,question_count,avg_question_score,avg_question_view_count,answer_count,accepted_answer_count,avg_answer_score,no_of_badges,gold_badge_count,silver_badge_count,bronze_badge_count,badge_score,net_user_upvotes
1616627,1669,55,92,2730,1,1262,2730,37,1.153846154,2730,0,910,1820,5460,-37
2741586,2684,111,26,113400,2.055555556,1700.222222,113400,36,1.514285714,113400,0,41580,71820,238140,85
2069150,3643,86,6,39270,6.181818182,3065.090909,39270,47,2.517647059,39270,1870,13090,24310,95370,80
1143634,7382,869,993,103284,8.333333333,1433.666667,103284,78,3.774834437,103284,10872,33522,58890,301698,-124
141177,5197,595,15,216804,8,9786.857143,216804,55,2.396551724,216804,12180,82824,121800,574896,580
7058363,2707,3381,2,259860,2.081967213,2057.016393,259860,20,1.983333333,259860,14640,87840,157380,655140,3379
418439,10743,243,2,570570,9.476923077,5903.615385,570570,20,7.01754386,570570,37050,226005,307515,1582035,241
624801,1670,33,6,305280,1.075,1709.275,305280,28,0.423611111,305280,11520,109440,184320,737280,27
73826,9934,478,1,96000,3.25,4578.875,96000,35,5.1375,96000,2560,33280,60160,218880,477
1856207,1010,122,7,7644,5.5,6238.333333,7644,18,0.591836735,7644,294,2058,5292,16464,115
321505,19967,994,1728,2331252,2.476190476,1625.047619,2331252,370,1.410225922,2331252,88305,865389,1377558,5722164,-734
6572277,1023,11,1,644,0,543,644,18,2.285714286,644,0,224,420,1316,10
529282,5088,5225,12472,15687,0,1721,15687,133,1.904761905,15687,756,5292,9639,38367,-7247
290822,2328,156,12,33891,1.272727273,1047.909091,33891,36,1.810126582,33891,0,12166,21725,70389,144
1942956,2595,115,3,342102,1.865671642,2589.19403,342102,18,1.130434783,342102,23115,124821,194166,924600,112
82417,2420,256,16,43659,3.818181818,5535.454545,43659,18,2.984126984,43659,693,17325,25641,101871,240
2515214,1611,143,32,490875,0.554621849,1549.369748,490875,20,0.709090909,490875,19635,124355,346885,1040655,111
385152,3511,48,0,10578,2.5,1878.333333,10578,22,6.902439024,10578,0,5166,5412,26076,48
2944375,1338,753,11,10044,3,782.3333333,10044,23,1.425925926,10044,0,2592,7452,17820,742
1569675,7651,24,22,148410,0.833333333,174.3333333,148410,136,1.690721649,148410,3492,55872,89046,347454,2
2399772,3180,286,124,24180,7.25,2149.5,24180,40,2.182795699,24180,372,8556,15252,53196,162
9836706,2252,515,9,283500,2.144444444,1996.844444,283500,25,1.533333333,283500,8100,81000,194400,599400,506
62201,6470,45,6,59280,8.8,11936,59280,70,3.08974359,59280,1560,22620,35100,141180,39
1570000,73425,4191,3523,3618260,2.5,932.9,3618260,1493,1.604934416,3618260,192120,1376860,2049280,9477920,668
162296,2913,1135,38,774410,2.340659341,1291.813187,774410,38,1.189189189,774410,33670,262626,478114,1865318,1097
3442153,2096,1652,135,685386,0.525641026,1832.641026,685386,44,0.613861386,685386,47268,212706,425412,1748916,1517
719547,16535,1263,603,810900,7.235294118,2462.705882,810900,131,4.383333333,810900,25500,336600,448800,2050200,660
576682,13183,779,78,4944926,4.319327731,5838.155462,4944926,26,1.924050633,4944926,470050,1767388,2707488,14477540,701
3293914,19891,2321,240,294272,9.25,5276.5,294272,250,2.532894737,294272,7296,119168,167808,717440,2081
425680,25029,382,29,1740480,2.666666667,4455.761905,1740480,176,3.660714286,1740480,70560,799680,870240,4774560,353
6439023,2136,1103,49,65520,1.6,686.5,65520,39,0.857142857,65520,2520,25200,37800,163800,1054
967638,8526,2213,39,1484912,2.474576271,4796.135593,1484912,51,3.443181818,1484912,103840,560736,820336,4101680,2174
468384,6914,309,2,5547360,1.422572178,3599.233596,5547360,37,0.571428571,5547360,448056,1749552,3349752,14828520,307
254797,2626,1172,10,23324,6.285714286,8295.428571,23324,21,3.653061224,23324,1029,9604,12691,61397,1162
8520481,2502,52,15,3968,8,8389,3968,58,1.078125,3968,128,1280,2560,8960,37
5704863,8027,853,17,2710584,0.831460674,844.0898876,2710584,109,1.141843972,2710584,75294,903528,1731762,6098814,836
13000953,1048,805,123,16560,2.20E-16,237.25,16560,27,0.695652174,16560,552,3864,12144,33120,682
4407697,1361,219,1,6972,1,68.66666667,6972,23,0.710843373,6972,249,2739,3984,17430,218
3178454,2425,854,335,39675,1.4,689,39675,34,0.973913043,39675,4025,14950,20700,120750,519
4476733,968,46,0,1190,3,277,1190,23,0.614285714,1190,0,490,700,2660,46
2465667,6365,286,29,380700,0.703703704,363.8148148,380700,122,1.35,380700,16200,129600,234900,915300,257
11793117,941,114,39,3960,0.25,56.75,3960,20,1.088888889,3960,180,1260,2520,9360,75
5988526,2037,188,773,173376,0.418604651,824.9534884,173376,41,0.515625,173376,13760,46784,112832,437568,-585
8049,18812,773,37,10605,3,1030,10605,46,18.28712871,10605,606,4545,5454,29694,736
4025095,17766,427,58,58164,3,445,58164,188,2.395038168,58164,1048,23580,33536,138336,369
1512892,1675,194,15,90450,1.481481481,5440.62963,90450,20,1.089552239,90450,5427,28944,56079,226125,179
3064056,2392,148,13,165816,2.527777778,2559.555556,165816,35,1.127659574,165816,3384,57528,104904,368856,135
1193216,5531,449,11,363834,2.689655172,1854.448276,363834,59,2.444444444,363834,4437,119799,239598,763164,438
5590742,1185,292,0,7384,1.5,1509.75,7384,20,1,7384,0,2840,4544,15904,292
3640645,1538,108,250,2988,0,28,2988,25,1.012048193,2988,83,1411,1494,7968,-142
10295265,2197,298,31,184440,0.586206897,900.3448276,184440,32,1.047169811,184440,6148,58406,119886,414990,267
3695,10207,789,8,131124,3.142857143,1885.857143,131124,55,3.825112108,131124,3122,56196,71806,327810,781
1060861,13411,834,71,625500,2.055555556,1714.555556,625500,129,3.910071942,625500,15012,235188,375300,1466172,763
332904,9831,433,52,399168,24.5,28082.32143,399168,43,1.465277778,399168,40320,145152,213696,1197504,381
302969,8618,1539,36,375906,7.627906977,11988.16279,375906,22,7.85483871,375906,37324,146630,191952,1151712,1503
471420,1051,60,3,10584,1.571428571,1952.857143,10584,23,0.857142857,10584,0,3920,6664,22344,57
3437504,7686,235,7,105952,1.375,1680.375,105952,80,3.593023256,105952,1376,46784,57792,258688,228
797363,2511,125,12,21804,4.666666667,1906.833333,21804,36,1.936708861,21804,0,7584,14220,44556,113
5295429,11484,284,1,31348,1,167,31348,140,1.965292842,31348,1383,10142,19823,74221,283
1133144,1367,141,12,4794,0.666666667,457,4794,25,1.85106383,4794,0,1974,2820,10716,129
996818,2609,1575,231,295740,1.64516129,2266.096774,295740,38,1.311320755,295740,9858,98580,187302,680202,1344
1441362,3218,64,23,93248,1.125,2117.5625,93248,57,1.629032258,93248,1984,35712,55552,218240,41
307,46816,2817,6,599076,144.6666667,77845.55556,599076,27,3.03875969,599076,59211,243810,296055,1863405,2811
375966,31405,3910,102,7371220,13.18994413,10168.91061,7371220,33,7.672413793,7371220,560628,2699320,4111272,20514832,3808
4861082,3725,1135,127,435600,1.725,1908.875,435600,42,1.611570248,435600,24200,154880,256520,1118040,1008
6907424,1950,948,2,237600,0.822222222,1828.022222,237600,18,1.4375,237600,10800,72000,154800,550800,946
415823,2973,464,554,12980,7.75,4250.5,12980,38,3.322033898,12980,472,5900,6608,34928,-90
987854,1074,48,13,3564,3.333333333,1097.666667,3564,18,1.777777778,3564,0,972,2592,6480,35
592247,2457,57,33,7526,0.5,678.5,7526,18,2.85915493,7526,142,3266,4118,18602,24
4406532,2187,179,3,368874,0.616161616,851.510101,368874,20,1.086956522,368874,18216,122958,227700,901692,176
5471520,3296,1305,531,38763,4.555555556,1223.444444,38763,44,3.082191781,38763,657,11826,26280,80154,774
1241297,1888,5,1,3744,0.5,361.5,3744,21,1.91025641,3744,0,1872,1872,9360,4
2364363,3714,154,27,74571,7.619047619,6649.380952,74571,24,3.113207547,74571,3339,24486,46746,178080,127
1967396,45271,1658,164,2992960,3.8,5622,2992960,631,2.237437186,2992960,95520,1018880,1878560,6909280,1494
1055115,2520,189,24,14560,2.25,5620.75,14560,21,2.571428571,14560,280,5600,8680,33880,165
4187933,4762,976,259,585808,2.780487805,1415.853659,585808,65,1.565789474,585808,62320,186960,336528,1707568,717
3949518,1526,31,16,6888,1,3863.666667,6888,34,1.12195122,6888,246,2706,3936,17220,15
250880,7987,124,1,423360,8.5,8118.946429,423360,29,4.466666667,423360,33600,147840,241920,1169280,123
320092,12816,467,29,473172,7.581395349,7775.744186,473172,26,10.44047619,473172,36120,195048,242004,1383396,438
8457,41229,953,679,43400,4,417,43400,64,13.26428571,43400,2240,17080,24080,114800,274
4967929,2608,179,19,109620,3.724137931,1042.931034,109620,24,1.266666667,109620,2610,39150,67860,250560,160
5221944,154441,1439,5422,31534272,3.722222222,2472.055556,31534272,3175,2.006520905,31534272,750816,11919204,18864252,74049228,-3983
2563961,4984,1103,116,121264,0.615384615,652.3076923,121264,100,1.533018868,121264,5512,44096,71656,303160,987
846987,3169,175,8,82026,7.548387097,6028.580645,82026,18,0.928571429,82026,6510,29946,45570,230454,167
55580,5558,107,16,48972,36.27272727,20407.27273,48972,24,1.380952381,48972,2772,20328,25872,134904,91
654199,2181,688,29,70380,1.25,1162.75,70380,18,1.917647059,70380,0,30600,39780,162180,659
253942,11936,1059,23,1407000,3.857142857,3214.071429,1407000,156,2.002487562,1407000,56280,562800,787920,3601920,1036
843387,4405,79,20,143220,8.290322581,22366.03226,143220,18,2.085714286,143220,6510,60760,75950,384090,59
259014,9529,1622,36,670768,2.357142857,2237.071429,670768,77,3.655660377,670768,35616,249312,385840,1739248,1586
376527,6699,967,2,528360,4.391891892,3838.283784,528360,22,5.490196078,528360,30192,184926,313242,1354866,965
2439835,849,540,39,3744,2.5,1118,3744,20,0.5,3744,0,1248,2496,7488,501
4632215,1494,82,24,5544,0.333333333,87.33333333,5544,20,1.651515152,5544,0,1980,3564,11484,58
3996257,2428,924,28,152775,2.571428571,2388.619048,152775,31,1.154639175,152775,6111,48888,97776,354438,896
3785440,2005,925,14,55000,0.545454545,817.6363636,55000,26,1.32,55000,0,22000,33000,121000,911
1268152,1938,711,14,28000,2.142857143,3168.857143,28000,29,0.925,28000,1120,9520,17360,66640,697
4299527,10741,602,44,1852956,6.341269841,9654.912698,1852956,48,1.649122807,1852956,114912,660744,1077300,4869396,558
7878274,1907,119,3,68068,1.181818182,555.9090909,68068,20,1.373626374,68068,0,20020,48048,128128,116
13079914,1102,592,42,16863,0.714285714,688.2857143,16863,23,0.602739726,16863,511,3577,12775,32193,550
1100699,2884,147,5,7000,4.5,3135.5,7000,32,2.971428571,7000,140,2520,4340,15820,142
4342778,3195,1844,15,399456,2.263157895,1964.815789,399456,38,1.444444444,399456,27360,120384,251712,1006848,1829
1496124,7845,48,14,19530,0.714285714,1169.285714,19530,20,16.22222222,19530,315,7875,11340,45990,34
1820583,4069,100,16,327360,1.208333333,1069.208333,327360,47,1.677419355,327360,11160,141360,174840,851880,84
1758149,2505,206,81,86400,1.866666667,1258,86400,22,2.125,86400,0,30000,56400,176400,125
10840750,685,23,0,1860,0,351.5,1860,29,0.35483871,1860,124,620,1116,4836,23
13070,164766,12093,11677,16203500,17,15125.1,16203500,1541,4.87828247,16203500,676320,7890400,7636780,45961580,416
1823424,12578,420,40,1455120,2.674418605,3166.418605,1455120,112,3.276595745,1455120,48504,582048,824568,3637800,380
485868,2613,206,2,3854,9,7257.5,3854,21,4.085106383,3854,94,1786,1974,10058,204
998096,10213,60,42,368940,0.75,2010.583333,368940,232,1.348837209,368940,11352,136224,221364,879780,18
1636157,1309,48,2,5280,1,2229.75,5280,21,1.381818182,5280,0,2200,3080,11880,46
617801,5559,393,9,815924,2.459459459,3008.405405,815924,35,4.418918919,815924,27380,306656,481888,1982312,384
306042,11146,838,12,143280,6.25,7372.625,143280,76,4.899497487,143280,4776,62088,76416,372528,826
3239417,10522,322,21,11880,15,8319,11880,75,5.733333333,11880,270,4995,6615,29295,301
2399861,5538,255,15,283008,1.3125,1224.25,283008,109,1.310606061,283008,4224,105600,173184,637824,240
396793,1747,80,5,4640,2.75,1131.75,4640,20,3.175,4640,0,1920,2720,10400,75
7652010,1780,8,5,1904,1,390,1904,22,1.911764706,1904,0,680,1224,3944,3
168457,1160,211,16,10812,2.5,3045.666667,10812,21,1.188679245,10812,0,3180,7632,20352,195
3819007,3055,324,86,11644,1,464,11644,47,1.161971831,11644,284,3692,7668,25276,238
5082504,3958,1708,8,2051613,1.267759563,1553.469945,2051613,44,1.237623762,2051613,92415,609939,1349259,4713165,1700
5497690,4263,75,14,95256,2.666666667,1732.666667,95256,84,0.783950617,95256,3888,38880,52488,246888,61
56018,56860,656,109,87120,5.727272727,6353.363636,87120,36,62.51136364,87120,7744,35816,43560,264264,547
3854119,2240,17,1,31535,1.941176471,1218.235294,31535,23,2.828571429,31535,1190,11305,19040,76160,16
14216003,1082,286,60,17568,0.888888889,917.8888889,17568,21,1.114754098,17568,0,3843,13725,29097,226
773595,10849,314,156,5099220,1.985915493,2812.577465,5099220,27,4.277777778,5099220,375732,2012850,2710638,14519358,158
4269144,2383,17,1,1890,0,39,1890,26,2.936507937,1890,0,756,1134,4158,16
9178557,746,43,14,5280,0.25,361.25,5280,18,0.745454545,5280,0,1540,3740,9900,29
552942,6635,1383,1,365024,7.529411765,2216.147059,365024,38,2.729508197,365024,8296,141032,215696,862784,1382
1633770,22587,524,6,106056,10,7317.333333,106056,366,3.395112016,106056,4419,45663,55974,282816,518
419075,33380,1656,190,3231414,7.666666667,4330.222222,3231414,168,5.191256831,3231414,103761,1334070,1793583,8167473,1466
10675707,980,21,7,59940,0.333333333,344.8148148,59940,33,0.432432432,59940,1998,11988,45954,113886,14
1252987,1973,1037,139,85200,1.65,1122.65,85200,30,1.788732394,85200,1420,31240,52540,191700,898
6076863,1048,827,13,23064,-0.125,141.625,23064,28,0.516129032,23064,1488,6696,14880,56544,814
3355860,1862,210,10,34314,0.5,654.3333333,34314,43,0.503759398,34314,1596,15162,17556,94164,200
5151703,1157,579,24,34980,1.6,957.1333333,34980,18,0.943396226,34980,0,11925,23055,70755,555
6135932,727,12,13,1029,0,63,1029,18,0.653061224,1029,49,245,735,2205,-1
3962636,5808,168,2,336042,3.166666667,13511.66667,336042,153,0.69816273,336042,13716,96012,226314,747522,166
1507546,4593,2631,46,1757056,1.054054054,989.1959459,1757056,39,2.028301887,1757056,109816,533392,1113848,4345576,2585
1486141,1039,126,29,2470,1.5,222.5,2470,24,0.846153846,2470,0,780,1690,4810,97
280030,5405,93,1,71553,18.86956522,23075.34783,71553,21,1.274509804,71553,3519,28152,39882,187680,92
913098,18777,2376,137,23599764,2.850948509,2256.788618,23599764,112,2.627118644,23599764,1654596,8272980,13672188,63310068,2239
5730298,1974,61,2,3840,0,546,3840,43,0.54375,3840,160,1120,2560,8640,59
746961,33099,1280,94,2206875,7.24,6637.92,2206875,166,5.319626168,2206875,93625,989750,1123500,6018750,1186
5079380,4056,1213,20,91581,6.80952381,6376.857143,91581,18,3.653061224,91581,6174,33957,51450,249018,1193
234661,13879,208,63,1139901,5.677419355,3962.580645,1139901,103,2.851540616,1139901,55335,442680,641886,2965956,145
342256,6069,425,10,15540,4.571428571,1612.714286,15540,21,11.94594595,15540,259,7770,7511,41181,415
9354476,1036,314,1,10100,-0.25,94.5,10100,21,0.514851485,10100,404,3636,6060,24644,313
4254700,4348,95,13,9947,1,46,9947,123,0.690962099,9947,343,3430,6174,23324,82
337251,8708,1013,285,80250,5.6,9297.4,80250,73,3.303738318,80250,5350,35310,39590,234330,728
1769777,4267,713,73,63140,1.857142857,1904.857143,63140,50,2.909090909,63140,770,24640,37730,143990,640
2453205,1010,143,12,134603,0.626865672,949.5074627,134603,24,0.585365854,134603,5494,32964,96145,282941,131
4282026,2569,75,9,34304,0.375,369.5,34304,56,1.141791045,34304,0,12864,21440,72896,66
141502,15499,326,53,120270,5.6,3093.8,120270,120,5.947867299,120270,2110,55915,62245,307005,273
11835930,1211,25,15,3172,5,2792.5,3172,30,1.31147541,3172,0,854,2318,5734,10
5079428,1571,152,174,14472,2,733,14472,23,1.253731343,14472,0,6030,8442,32562,-22
1332580,5278,398,13,141050,9.677419355,9139.225806,141050,20,2.485714286,141050,8680,60760,71610,401450,385
381149,24134,524,256,3437694,2.717948718,3719.538462,3437694,226,3.903614458,3437694,174798,1359540,1903356,9089496,268
1228771,3480,706,71,15136,1,1857,15136,96,1.052325581,15136,688,5504,8944,37840,635
8058683,858,22,4,3564,0.666666667,1031,3564,20,0.886363636,3564,0,1188,2376,7128,18
6475652,1860,177,4,256128,1.155172414,965.8793103,256128,21,0.898550725,256128,8004,88044,160080,592296,173
747101,7183,217,29,421268,3.217391304,1898.304348,421268,52,2.078838174,421268,5543,149661,266064,920138,188
1249,34776,628,48,2593272,9.617021277,10289.48936,2593272,104,10.8030303,2593272,173712,1104312,1315248,7469616,580
425871,6202,292,154,1602720,2.4125,2104.7625,1602720,78,1.82010582,1602720,30240,574560,997920,3598560,138
31326,7233,269,42,2342412,3.652173913,2649.492754,2342412,80,1.739837398,2342412,50922,814752,1476738,5244966,227
3120967,4138,644,904,8085,4,3327,8085,78,1.850340136,8085,147,3087,4851,18669,-260
503804,13801,906,4,1545120,1.888888889,3148.083333,1545120,93,3.868243243,1545120,63936,660672,820512,4102560,902
411924,4561,836,13,997234,2.00621118,2851.15528,997234,24,2.394736842,997234,55062,336490,605682,2502262,823
521912,4191,69,17,29808,1.666666667,1514.666667,29808,69,1.510869565,29808,552,9936,19320,64584,52
524010,2507,207,13,9828,0,159.5,9828,35,1.512820513,9828,0,4212,5616,22464,194
2372611,5268,78,8,41503,0.857142857,1301.714286,41503,93,2.991735537,41503,847,16093,24563,97405,70
3136339,13496,396,379,180400,1,445,180400,283,1.567272727,180400,4400,55000,121000,385000,17
66722,5093,129,4,98325,9.368421053,6463.210526,98325,27,4.043478261,98325,5244,36708,56373,255645,125
675100,21094,2956,2,10413480,5.44057971,6151.515942,10413480,35,1.844155844,10413480,1089165,3134670,6189645,29619975,2954
2485196,1831,26,2,82156,2.157894737,2624.157895,82156,18,1.404255319,82156,1786,32148,48222,194674,24
442602,5094,118,6,9840,1.333333333,320.3333333,9840,45,5.275,9840,0,4800,5040,24240,112
161922,55376,2286,44,9565186,23.46330275,18626.7844,9565186,21,5.93258427,9565186,1338738,3589370,4637078,32381938,2242
105389,9191,235,4,308992,10,3785.125,308992,48,3.605633803,308992,13632,113600,181760,772480,231
3540161,6874,201,0,191394,4.619047619,5781.761905,191394,23,5.408602151,191394,9765,74214,107415,501921,201
194345,6016,705,6,890838,3.425925926,4578.555556,890838,44,2.368794326,890838,68526,304560,517752,2421252,699
8170714,4805,2408,54,169884,1.954545455,1976.818182,169884,38,3.686868687,169884,2178,58806,108900,365904,2354
303939,17157,671,28,708526,39.03846154,50391.73077,708526,50,2.497816594,708526,47632,214344,446550,1780246,643
1224069,11198,2492,320,3563560,4.725274725,2193.263736,3563560,97,2.413636364,3563560,140140,1061060,2362360,8008000,2172
30827,21533,894,27,475728,7.636363636,4784.363636,475728,111,6.540441176,475728,11968,203456,260304,1193808,867
1163103,2290,729,10,9828,1,2199.75,9828,20,2.904761905,9828,0,4788,5040,24192,719
2297991,3702,210,4,297850,1.972972973,1179.702703,297850,33,2.217391304,297850,4255,97865,195730,629740,206
255920,10130,98,14,71424,2.333333333,7538.777778,71424,29,7.435483871,71424,3348,29016,39060,188604,84
210526,16805,1632,40,459360,10.27272727,13420.36364,459360,102,3.794444444,459360,27720,182160,249480,1255320,1592
2952724,2155,173,9,6642,0,726.3333333,6642,20,3.018518519,6642,162,3078,3402,17334,164
343911,3856,381,106,18768,4.5,1398,18768,24,4.426470588,18768,272,7616,10880,44064,275
